Season,Playing.for,player,games,PV,off_share,def_share,mid_share,bv
2015.0,Greater Western Sydney,Shane Mumford,11,2.953,0.016,0.026,0.048,3.0
2015.0,Greater Western Sydney,Stephen Coniglio,18,4.281,0.026,0.04,0.064,4.0
2015.0,Greater Western Sydney,Toby Greene,22,5.332,0.066,0.031,0.064,3.0
2015.0,Greater Western Sydney,Tom Downie,7,1.2,0.008,0.014,0.015,0.0
2015.0,Greater Western Sydney,Tom Scully,17,3.327,0.034,0.028,0.039,0.0
2015.0,Greater Western Sydney,Tomas Bugg,16,2.198,0.013,0.027,0.026,1.0
2015.0,Greater Western Sydney,Will Hoskin-Elliott,11,1.437,0.02,0.012,0.011,0.0
2015.0,Greater Western Sydney,Zac Williams,12,2.128,0.016,0.027,0.021,0.0
2015.0,Hawthorn,Angus Litherland,6,0.669,0.004,0.008,0.004,0.0
2015.0,Hawthorn,Ben McEvoy,19,4.095,0.024,0.037,0.041,0.0
2015.0,Hawthorn,Ben Stratton,25,4.029,0.01,0.069,0.02,0.0
2015.0,Hawthorn,Billy Hartung,20,2.802,0.024,0.021,0.025,0.0
2015.0,Hawthorn,Bradley Hill,24,4.444,0.048,0.031,0.03,4.0
2015.0,Hawthorn,Brendan Whitecross,4,0.394,0.003,0.004,0.003,0.0
2015.0,Hawthorn,Brian Lake,22,3.991,0.01,0.066,0.023,0.0
2015.0,Hawthorn,Cyril Rioli,24,6.723,0.083,0.035,0.048,7.0
2015.0,Hawthorn,Daniel Howe,4,0.441,0.001,0.007,0.003,0.0
2015.0,Hawthorn,David Hale,18,3.061,0.024,0.019,0.033,0.0
2015.0,Hawthorn,Grant Birchall,22,3.593,0.022,0.039,0.029,0.0
2015.0,Hawthorn,Isaac Smith,25,5.566,0.055,0.039,0.044,3.0
2015.0,Hawthorn,Jack Gunston,24,6.461,0.098,0.029,0.029,7.0
2015.0,Hawthorn,James Frawley,18,2.736,0.014,0.039,0.015,0.0
2015.0,Hawthorn,James Sicily,3,0.493,0.008,0.001,0.003,0.0
2015.0,Hawthorn,Jarryd Roughead,24,7.21,0.089,0.033,0.056,9.0
2015.0,Hawthorn,Jed Anderson,4,0.459,0.003,0.003,0.005,0.0
2015.0,Hawthorn,Jonathan ORourke,2,0.243,0.002,0.001,0.003,0.0
2015.0,Hawthorn,Jonathan Simpkin,1,0.073,0.0,0.001,0.001,0.0
2015.0,Hawthorn,Jonathon Ceglar,14,2.82,0.016,0.024,0.031,0.0
2015.0,Hawthorn,Jordan Lewis,23,6.18,0.045,0.041,0.07,8.0
2015.0,Hawthorn,Josh Gibson,25,5.25,0.015,0.087,0.028,1.0
2015.0,Hawthorn,Liam Shiels,22,5.334,0.038,0.036,0.061,5.0
2015.0,Hawthorn,Luke Breust,25,6.117,0.083,0.02,0.048,3.0
2015.0,Hawthorn,Luke Hodge,21,6.293,0.05,0.051,0.056,13.0
2015.0,Hawthorn,Matt Suckling,25,4.102,0.038,0.032,0.031,0.0
2015.0,Hawthorn,Matthew Spangher,4,0.463,0.002,0.008,0.002,0.0
2015.0,Hawthorn,Paul Puopolo,23,4.655,0.058,0.02,0.037,0.0
2015.0,Hawthorn,Ryan Schoenmakers,16,3.079,0.031,0.026,0.02,0.0
2015.0,Hawthorn,Sam Mitchell,24,6.588,0.035,0.052,0.08,26.0
2015.0,Hawthorn,Shaun Burgoyne,26,5.211,0.027,0.05,0.054,2.0
2015.0,Hawthorn,Taylor Duryea,22,4.165,0.023,0.055,0.024,0.0
2015.0,Hawthorn,Will Langford,13,2.952,0.018,0.017,0.041,0.0
2015.0,Melbourne,Aaron Vandenberg,14,2.917,0.036,0.024,0.039,3.0
2015.0,Melbourne,Aidan Riley,4,0.375,0.005,0.002,0.006,0.0
2015.0,Melbourne,Alex Neal-Bullen,11,1.233,0.015,0.012,0.015,0.0
2015.0,Melbourne,Angus Brayshaw,21,3.697,0.051,0.031,0.045,0.0
2015.0,Melbourne,Ben Newton,11,2.006,0.031,0.013,0.026,0.0
2015.0,Melbourne,Bernie Vince,21,5.169,0.05,0.043,0.083,14.0
2015.0,Melbourne,Billy Stretch,11,1.104,0.013,0.012,0.013,0.0
2015.0,Melbourne,Cameron Pedersen,7,1.403,0.025,0.011,0.013,0.0
2015.0,Melbourne,Chris Dawes,14,2.415,0.047,0.015,0.022,0.0
2015.0,Melbourne,Christian Salem,10,1.609,0.011,0.028,0.015,0.0
2015.0,Melbourne,Colin Garland,20,3.568,0.017,0.074,0.027,0.0
2015.0,Melbourne,Daniel Cross,22,4.241,0.02,0.063,0.059,0.0
2015.0,Melbourne,Dean Kent,4,0.415,0.007,0.002,0.006,0.0
2015.0,Melbourne,Dom Tyson,15,3.183,0.029,0.029,0.05,0.0
2015.0,Melbourne,Heritier Lumumba,19,2.864,0.019,0.048,0.028,0.0
2015.0,Melbourne,Jack Fitzpatrick,3,0.362,0.004,0.006,0.002,0.0
2015.0,Melbourne,Jack Grimes,12,2.11,0.017,0.035,0.019,0.0
2015.0,Melbourne,Jack Viney,16,3.6,0.02,0.035,0.067,3.0
2015.0,Melbourne,Jack Watts,20,3.162,0.046,0.028,0.034,0.0
2015.0,Melbourne,Jake Spencer,7,1.349,0.011,0.015,0.02,0.0
2015.0,Melbourne,James Harmes,8,1.07,0.017,0.008,0.012,0.0
2015.0,Melbourne,Jay Kennedy-Harris,8,0.913,0.017,0.006,0.009,0.0
2015.0,Melbourne,Jeff Garlett,22,4.677,0.1,0.025,0.038,0.0
2015.0,Melbourne,Jeremy Howe,22,3.916,0.046,0.058,0.029,3.0
2015.0,Melbourne,Jesse Hogan,20,5.154,0.136,0.019,0.028,5.0
2015.0,Melbourne,Jimmy Toumpas,9,1.136,0.013,0.012,0.014,0.0
2015.0,Melbourne,Jordie McKenzie,1,0.043,0.001,0.0,0.0,0.0
2015.0,Melbourne,Lynden Dunn,22,4.369,0.017,0.099,0.028,0.0
2015.0,Melbourne,Mark Jamar,5,0.919,0.007,0.008,0.017,0.0
2015.0,Melbourne,Matt Jones,9,0.998,0.012,0.01,0.012,0.0
2015.0,Melbourne,Max Gawn,13,3.181,0.034,0.026,0.049,4.0
2015.0,Melbourne,Mitch White,1,0.186,0.001,0.003,0.002,0.0
2015.0,Melbourne,Nathan Jones,22,5.024,0.061,0.03,0.082,10.0
2015.0,Melbourne,Neville Jetta,16,1.697,0.007,0.029,0.021,0.0
2015.0,Melbourne,Oscar McDonald,2,0.162,0.001,0.003,0.002,0.0
2015.0,Melbourne,Rohan Bail,6,0.541,0.008,0.004,0.007,0.0
2015.0,Melbourne,Sam Frost,3,0.265,0.001,0.003,0.005,0.0
2015.0,Melbourne,Tom McDonald,22,5.801,0.034,0.122,0.036,0.0
2015.0,Melbourne,Viv Michie,11,1.438,0.018,0.01,0.021,0.0
2015.0,North Melbourne,Aaron Black,3,0.237,0.003,0.002,0.002,0.0
2015.0,North Melbourne,Aaron Mullett,4,0.349,0.001,0.007,0.002,0.0
2015.0,North Melbourne,Andrew Swallow,22,5.121,0.026,0.043,0.083,8.0
2015.0,North Melbourne,Ben Brown,22,3.848,0.065,0.023,0.023,2.0
2015.0,North Melbourne,Ben Cunnington,24,6.248,0.041,0.044,0.099,3.0
2015.0,North Melbourne,Ben Jacobs,23,3.261,0.02,0.035,0.041,0.0
2015.0,North Melbourne,Brad McKenzie,1,0.228,0.001,0.002,0.003,0.0
2015.0,North Melbourne,Brent Harvey,25,4.666,0.056,0.029,0.052,4.0
2015.0,North Melbourne,Daniel Wells,2,0.177,0.0,0.001,0.003,0.0
2015.0,North Melbourne,Drew Petrie,24,6.094,0.107,0.039,0.03,7.0
2015.0,North Melbourne,Jack Ziebell,24,6.062,0.053,0.047,0.079,8.0
2015.0,North Melbourne,Jamie Macmillan,17,3.5,0.027,0.052,0.024,2.0
2015.0,North Melbourne,Jarrad Waite,23,5.391,0.102,0.023,0.03,3.0
2015.0,North Melbourne,Joel Tippett,3,0.256,0.0,0.006,0.001,0.0
2015.0,North Melbourne,Kayne Turner,13,1.748,0.022,0.016,0.013,0.0
2015.0,North Melbourne,Lachlan Hansen,16,2.027,0.009,0.037,0.014,0.0
2015.0,North Melbourne,Lindsay Thomas,21,3.917,0.07,0.018,0.025,2.0
2015.0,North Melbourne,Luke McDonald,14,1.888,0.009,0.032,0.015,0.0
2015.0,North Melbourne,Majak Daw,2,0.424,0.004,0.005,0.004,0.0
2015.0,North Melbourne,Mason Wood,7,0.867,0.009,0.008,0.009,0.0
2015.0,North Melbourne,Michael Firrito,23,4.018,0.016,0.077,0.026,0.0
2015.0,North Melbourne,Nick Dal Santo,15,3.225,0.023,0.03,0.043,2.0
2015.0,North Melbourne,Robbie Tarrant,22,3.354,0.01,0.069,0.021,0.0
2015.0,North Melbourne,Robin Nahas,18,2.98,0.049,0.016,0.022,0.0
2015.0,North Melbourne,Ryan Bastinac,17,3.03,0.026,0.026,0.036,0.0
2015.0,North Melbourne,Sam Gibson,25,3.895,0.037,0.035,0.043,0.0
2015.0,North Melbourne,Sam Wright,24,4.129,0.023,0.068,0.03,1.0
2015.0,North Melbourne,Scott McMahon,2,0.137,0.0,0.002,0.002,0.0
2015.0,North Melbourne,Scott Thompson,24,3.557,0.008,0.073,0.024,0.0
2015.0,North Melbourne,Shaun Atley,23,3.257,0.025,0.042,0.029,0.0
2015.0,North Melbourne,Shaun Higgins,24,5.697,0.087,0.028,0.05,8.0
2015.0,North Melbourne,Taylor Garner,11,1.416,0.02,0.01,0.011,0.0
2015.0,North Melbourne,Todd Goldstein,24,6.34,0.045,0.048,0.094,18.0
2015.0,North Melbourne,Trent Dumont,8,1.042,0.008,0.008,0.015,0.0
2015.0,Port Adelaide,Aaron Young,11,1.749,0.012,0.014,0.024,0.0
2015.0,Port Adelaide,Alipate Carlile,12,1.984,0.006,0.04,0.012,2.0
2015.0,Port Adelaide,Andrew Moore,5,0.843,0.005,0.01,0.01,0.0
2015.0,Port Adelaide,Angus Monfries,19,3.404,0.055,0.017,0.025,0.0
2015.0,Port Adelaide,Brad Ebert,22,5.763,0.051,0.05,0.065,10.0
2015.0,Port Adelaide,Brendon Ah Chee,11,1.974,0.021,0.014,0.022,3.0
2015.0,Port Adelaide,Cameron OShea,10,1.481,0.007,0.026,0.011,0.0
2015.0,Port Adelaide,Chad Wingard,22,6.875,0.116,0.026,0.054,6.0
2015.0,Port Adelaide,Hamish Hartlett,22,5.558,0.041,0.052,0.067,3.0
2015.0,Port Adelaide,Jack Hombsch,22,4.542,0.012,0.093,0.028,0.0
2015.0,Port Adelaide,Jackson Trengove,15,2.479,0.007,0.049,0.017,0.0
2015.0,Port Adelaide,Jake Neade,10,1.583,0.018,0.014,0.013,0.0
2015.0,Port Adelaide,Jared Polec,5,0.872,0.007,0.011,0.008,0.0
2015.0,Port Adelaide,Jarman Impey,17,2.072,0.016,0.023,0.021,0.0
2015.0,Port Adelaide,Jarrad Redden,1,0.064,0.0,0.0,0.002,0.0
2015.0,Port Adelaide,Jasper Pittard,20,3.678,0.021,0.058,0.028,0.0
2015.0,Port Adelaide,Jay Schulz,20,4.77,0.092,0.024,0.021,1.0
2015.0,Port Adelaide,John Butcher,5,0.849,0.017,0.003,0.004,0.0
2015.0,Port Adelaide,Justin Westhoff,22,6.176,0.074,0.059,0.045,3.0
2015.0,Port Adelaide,Kane Cornes,7,1.194,0.009,0.011,0.015,0.0
2015.0,Port Adelaide,Kane Mitchell,8,1.572,0.021,0.011,0.014,0.0
2015.0,Port Adelaide,Karl Amon,7,1.05,0.013,0.009,0.008,0.0
2015.0,Port Adelaide,Matt White,18,3.146,0.045,0.021,0.024,0.0
2015.0,Port Adelaide,Matthew Broadbent,21,4.061,0.026,0.059,0.033,2.0
2015.0,Port Adelaide,Matthew Lobbe,17,3.721,0.017,0.042,0.048,0.0
2015.0,Port Adelaide,Nathan Krakouer,14,2.552,0.026,0.028,0.02,0.0
2015.0,Port Adelaide,Ollie Wines,13,3.556,0.027,0.021,0.054,6.0
2015.0,Port Adelaide,Patrick Ryder,18,4.705,0.053,0.034,0.048,0.0
2015.0,Port Adelaide,Paul Stewart,6,0.757,0.009,0.006,0.006,0.0
2015.0,Port Adelaide,Robbie Gray,21,7.653,0.084,0.035,0.1,13.0
2015.0,Port Adelaide,Sam Colquhoun,6,0.964,0.003,0.015,0.01,0.0
2015.0,Port Adelaide,Sam Gray,10,2.308,0.021,0.014,0.031,5.0
2015.0,Port Adelaide,Tom Clurey,8,1.04,0.002,0.022,0.006,0.0
2015.0,Port Adelaide,Tom Jonas,17,2.741,0.007,0.053,0.019,0.0
2015.0,Port Adelaide,Travis Boak,22,6.306,0.058,0.037,0.086,16.0
2015.0,Richmond,Alex Rance,23,6.799,0.014,0.129,0.036,8.0
2015.0,Richmond,Anthony Miles,23,6.039,0.041,0.04,0.092,9.0
2015.0,Richmond,Bachar Houli,23,5.788,0.032,0.087,0.038,2.0
2015.0,Richmond,Ben Griffiths,13,2.424,0.037,0.014,0.018,0.0
2015.0,Richmond,Ben Lennon,9,1.34,0.023,0.006,0.009,0.0
2015.0,Richmond,Brandon Ellis,23,4.989,0.038,0.046,0.056,7.0
2015.0,Richmond,Brett Deledio,18,5.344,0.075,0.029,0.049,8.0
2015.0,Richmond,Chris Knights,1,0.093,0.002,0.0,0.0,0.0
2015.0,Richmond,Chris Newman,17,2.847,0.035,0.023,0.022,0.0
2015.0,Richmond,Connor Menadue,5,0.299,0.002,0.002,0.004,0.0
2015.0,Richmond,Corey Ellis,6,0.636,0.01,0.003,0.006,0.0
2015.0,Richmond,David Astbury,4,0.638,0.003,0.01,0.004,0.0
2015.0,Richmond,Dustin Martin,23,6.724,0.069,0.051,0.071,21.0
2015.0,Richmond,Dylan Grimes,18,2.471,0.008,0.04,0.018,0.0
2015.0,Richmond,Ivan Maric,22,5.555,0.037,0.045,0.076,3.0
2015.0,Richmond,Jack Riewoldt,23,7.187,0.144,0.027,0.036,3.0
2015.0,Richmond,Jake Batchelor,23,3.605,0.014,0.061,0.021,0.0
2015.0,Richmond,Kamdyn McIntosh,23,4.303,0.038,0.046,0.035,2.0
2015.0,Richmond,Kane Lambert,13,2.543,0.028,0.016,0.029,0.0
2015.0,Richmond,Liam McBean,2,0.111,0.001,0.001,0.002,0.0
2015.0,Richmond,Matt Arnot,1,0.171,0.002,0.001,0.002,0.0
2015.0,Richmond,Matt McDonough,2,0.3,0.001,0.004,0.003,0.0
2015.0,Richmond,Matt Thomas,2,0.493,0.004,0.003,0.007,0.0
2015.0,Richmond,Nathan Drummond,1,0.035,0.0,0.0,0.0,0.0
2015.0,Richmond,Nathan Gordon,9,1.199,0.021,0.005,0.01,0.0
2015.0,Richmond,Nick Vlastuin,23,3.573,0.011,0.055,0.031,0.0
2015.0,Richmond,Reece Conca,3,0.462,0.003,0.005,0.005,0.0
2015.0,Richmond,Ricky Petterd,1,0.207,0.004,0.001,0.001,0.0
2015.0,Richmond,Sam Lloyd,12,1.795,0.031,0.006,0.015,0.0
2015.0,Richmond,Shane Edwards,16,3.975,0.044,0.023,0.048,6.0
2015.0,Richmond,Shaun Grigg,23,5.167,0.05,0.03,0.069,0.0
2015.0,Richmond,Shaun Hampson,4,0.553,0.003,0.004,0.009,0.0
2015.0,Richmond,Steven Morris,14,1.91,0.018,0.02,0.015,0.0
2015.0,Richmond,Taylor Hunt,23,3.393,0.02,0.043,0.03,4.0
2015.0,Richmond,Todd Elton,1,0.138,0.0,0.003,0.0,0.0
2015.0,Richmond,Trent Cotchin,22,5.988,0.049,0.038,0.085,17.0
2015.0,Richmond,Troy Chaplin,22,3.885,0.014,0.066,0.024,0.0
2015.0,Richmond,Ty Vickery,15,3.945,0.073,0.018,0.022,4.0
2015.0,St Kilda,Adam Schneider,15,3.687,0.047,0.032,0.041,0.0
2015.0,St Kilda,Ahmed Saad,4,0.398,0.008,0.002,0.003,0.0
2015.0,St Kilda,Billy Longer,18,3.203,0.011,0.034,0.056,0.0
2015.0,St Kilda,Blake Acres,7,0.893,0.009,0.008,0.012,0.0
2015.0,St Kilda,Brodie Murdoch,3,0.257,0.005,0.002,0.002,0.0
2015.0,St Kilda,Cameron Shenton,10,1.571,0.011,0.027,0.013,0.0
2015.0,St Kilda,Daniel McKenzie,7,0.859,0.005,0.013,0.01,0.0
2015.0,St Kilda,Darren Minchington,5,0.685,0.013,0.003,0.006,0.0
2015.0,St Kilda,David Armitage,21,6.073,0.05,0.044,0.099,12.0
2015.0,St Kilda,Dylan Roberton,20,3.772,0.023,0.067,0.033,2.0
2015.0,St Kilda,Eli Templeton,6,0.604,0.011,0.004,0.005,0.0
2015.0,St Kilda,Farren Ray,8,1.15,0.007,0.015,0.015,0.0
2015.0,St Kilda,Hugh Goddard,8,1.206,0.005,0.026,0.009,0.0
2015.0,St Kilda,Jack Billings,9,2.002,0.029,0.014,0.021,2.0
2015.0,St Kilda,Jack Lonie,17,2.514,0.04,0.014,0.027,0.0
2015.0,St Kilda,Jack Newnes,22,4.629,0.049,0.046,0.054,0.0
2015.0,St Kilda,Jack Sinclair,18,2.757,0.045,0.017,0.028,0.0
2015.0,St Kilda,Jack Steven,22,6.215,0.066,0.048,0.085,12.0
2015.0,St Kilda,Jarryn Geary,20,3.554,0.025,0.057,0.034,0.0
2015.0,St Kilda,Jason Holmes,3,0.361,0.0,0.005,0.006,0.0
2015.0,St Kilda,Jimmy Webster,17,2.509,0.011,0.048,0.023,0.0
2015.0,St Kilda,Josh Bruce,22,5.619,0.125,0.029,0.031,4.0
2015.0,St Kilda,Josh Saunders,2,0.106,0.001,0.001,0.001,0.0
2015.0,St Kilda,Leigh Montagna,17,4.715,0.047,0.044,0.06,5.0
2015.0,St Kilda,Luke Delaney,11,1.3,0.002,0.033,0.008,0.0
2015.0,St Kilda,Luke Dunstan,19,3.817,0.044,0.03,0.049,0.0
2015.0,St Kilda,Maverick Weller,20,3.726,0.041,0.031,0.048,0.0
2015.0,St Kilda,Nathan Wright,5,0.675,0.005,0.011,0.006,0.0
2015.0,St Kilda,Nick Riewoldt,17,4.253,0.087,0.027,0.025,6.0
2015.0,St Kilda,Paddy McCartin,6,0.785,0.014,0.005,0.006,0.0
2015.0,St Kilda,Sam Fisher,18,2.96,0.01,0.062,0.025,0.0
2015.0,St Kilda,Sam Gilbert,11,2.348,0.02,0.026,0.029,1.0
2015.0,St Kilda,Sean Dempster,21,4.168,0.018,0.091,0.029,2.0
2015.0,St Kilda,Sebastian Ross,10,1.738,0.012,0.016,0.027,0.0
2015.0,St Kilda,Shane Savage,20,3.427,0.038,0.042,0.031,0.0
2015.0,St Kilda,Tim Membrey,12,1.904,0.037,0.009,0.016,0.0
2015.0,St Kilda,Tom Curren,2,0.248,0.005,0.001,0.002,0.0
2015.0,St Kilda,Tom Hickey,11,2.164,0.028,0.018,0.024,0.0
2015.0,Sydney,Adam Goodes,21,4.258,0.067,0.021,0.032,1.0
2015.0,Sydney,Ben McGlynn,9,1.794,0.022,0.01,0.017,0.0
2015.0,Sydney,Brandon Jack,10,1.462,0.021,0.007,0.013,0.0
2015.0,Sydney,Craig Bird,6,1.039,0.008,0.008,0.012,0.0
2015.0,Sydney,Dan Hannebery,24,6.585,0.057,0.041,0.084,24.0
2015.0,Sydney,Dan Robinson,4,0.447,0.006,0.002,0.005,0.0
2015.0,Sydney,Dane Rampe,24,5.775,0.018,0.101,0.03,0.0
2015.0,Sydney,Dean Towers,11,1.529,0.02,0.01,0.013,0.0
2015.0,Sydney,Gary Rohan,18,2.959,0.04,0.022,0.019,0.0
2015.0,Sydney,Harry Cunningham,21,3.299,0.034,0.027,0.029,0.0
2015.0,Sydney,Heath Grundy,23,4.469,0.011,0.079,0.026,0.0
2015.0,Sydney,Isaac Heeney,14,2.675,0.043,0.014,0.018,2.0
2015.0,Sydney,Jake Lloyd,22,3.387,0.026,0.032,0.034,0.0
2015.0,Sydney,James Rose,2,0.24,0.006,0.0,0.001,0.0
2015.0,Sydney,Jarrad McVeigh,22,5.157,0.046,0.046,0.048,3.0
2015.0,Sydney,Jeremy Laidler,23,3.844,0.015,0.058,0.028,0.0
2015.0,Sydney,Josh Kennedy,24,8.011,0.059,0.046,0.116,25.0
2015.0,Sydney,Kieren Jack,22,5.773,0.054,0.036,0.069,3.0
2015.0,Sydney,Kurt Tippett,22,6.229,0.093,0.027,0.054,4.0
2015.0,Sydney,Lance Franklin,17,4.934,0.095,0.02,0.024,8.0
2015.0,Sydney,Lewis Jetta,24,4.576,0.052,0.039,0.035,1.0
2015.0,Sydney,Luke Parker,19,5.445,0.048,0.031,0.071,9.0
2015.0,Sydney,Mike Pyke,20,3.087,0.017,0.024,0.043,0.0
2015.0,Sydney,Nick Smith,21,3.837,0.014,0.061,0.026,0.0
2015.0,Sydney,Rhyce Shaw,24,3.776,0.016,0.057,0.026,0.0
2015.0,Sydney,Sam Reid,22,4.142,0.053,0.035,0.026,2.0
2015.0,Sydney,Ted Richards,22,4.319,0.006,0.085,0.02,0.0
2015.0,Sydney,Toby Nankervis,5,0.637,0.006,0.005,0.007,0.0
2015.0,Sydney,Tom Derickx,1,0.14,0.002,0.001,0.001,0.0
2015.0,Sydney,Tom Mitchell,19,4.575,0.038,0.027,0.061,12.0
2015.0,Sydney,Xavier Richards,1,0.271,0.001,0.006,0.001,0.0
2015.0,Sydney,Zak Jones,11,1.476,0.007,0.021,0.011,0.0
2015.0,West Coast,Andrew Gaff,25,5.636,0.042,0.045,0.061,17.0
2015.0,West Coast,Brad Sheppard,25,4.586,0.019,0.071,0.027,0.0
2015.0,West Coast,Brant Colledge,1,0.084,0.001,0.0,0.001,0.0
2015.0,West Coast,Callum Sinclair,20,4.532,0.043,0.032,0.043,0.0
2015.0,West Coast,Chris Masten,22,3.774,0.024,0.03,0.045,5.0
2015.0,West Coast,Dom Sheed,23,4.45,0.042,0.027,0.047,0.0
2015.0,West Coast,Elliot Yeo,24,6.073,0.052,0.055,0.05,5.0
2015.0,West Coast,Fraser McInnes,7,1.026,0.015,0.005,0.007,0.0
2015.0,West Coast,Jack Darling,15,3.648,0.055,0.02,0.018,3.0
2015.0,West Coast,Jackson Nelson,11,1.25,0.004,0.02,0.008,0.0
2015.0,West Coast,Jamie Bennell,9,0.99,0.002,0.016,0.007,0.0
2015.0,West Coast,Jamie Cripps,25,5.567,0.072,0.031,0.041,0.0
2015.0,West Coast,Jeremy McGovern,20,4.324,0.017,0.07,0.023,2.0
2015.0,West Coast,Josh Hill,22,4.543,0.068,0.021,0.028,3.0
2015.0,West Coast,Josh Kennedy,25,7.926,0.149,0.022,0.031,12.0
2015.0,West Coast,Liam Duggan,12,1.195,0.012,0.005,0.014,0.0
2015.0,West Coast,Luke Shuey,25,7.05,0.062,0.036,0.088,7.0
2015.0,West Coast,Mark Hutchings,13,2.636,0.021,0.017,0.031,0.0
2015.0,West Coast,Mark LeCras,24,6.357,0.096,0.022,0.046,2.0
2015.0,West Coast,Matt Priddis,24,7.413,0.041,0.047,0.109,28.0
2015.0,West Coast,Matt Rosa,17,2.647,0.013,0.03,0.026,0.0
2015.0,West Coast,Mitch Brown,1,0.014,0.0,0.0,0.0,0.0
2015.0,West Coast,Murray Newman,2,0.109,0.001,0.0,0.001,0.0
2015.0,West Coast,Nic Naitanui,23,6.402,0.041,0.045,0.083,7.0
2015.0,West Coast,Patrick McGinnity,9,0.881,0.01,0.005,0.009,0.0
2015.0,West Coast,Sam Butler,17,2.908,0.013,0.042,0.019,3.0
2015.0,West Coast,Scott Lycett,6,1.233,0.009,0.01,0.013,0.0
2015.0,West Coast,Scott Selwood,13,2.145,0.012,0.019,0.026,0.0
2015.0,West Coast,Shannon Hurn,25,4.858,0.022,0.072,0.031,0.0
2015.0,West Coast,Sharrod Wellingham,24,4.481,0.023,0.059,0.033,3.0
2015.0,West Coast,Simon Tunbridge,1,0.129,0.001,0.001,0.001,0.0
2015.0,West Coast,Tom Barrass,3,0.596,0.002,0.01,0.003,0.0
2015.0,West Coast,Tom Lamb,1,0.18,0.001,0.003,0.001,0.0
2015.0,West Coast,Will Schofield,21,3.792,0.006,0.075,0.014,0.0
2015.0,West Coast,Xavier Ellis,15,2.245,0.008,0.035,0.015,0.0
2015.0,Western Bulldogs,Ayce Cordy,7,1.238,0.008,0.015,0.011,0.0
2015.0,Western Bulldogs,Bailey Dale,10,0.913,0.013,0.004,0.008,0.0
2015.0,Western Bulldogs,Brett Goodes,7,1.09,0.008,0.009,0.014,0.0
2015.0,Western Bulldogs,Caleb Daniel,10,1.309,0.017,0.006,0.013,0.0
2015.0,Western Bulldogs,Clay Smith,3,0.363,0.002,0.004,0.004,0.0
2015.0,Western Bulldogs,Dale Morris,14,2.246,0.006,0.044,0.014,0.0
2015.0,Western Bulldogs,Daniel Pearce,1,0.045,0.0,0.001,0.0,0.0
2015.0,Western Bulldogs,Easton Wood,22,5.07,0.038,0.073,0.032,6.0
2015.0,Western Bulldogs,Fletcher Roberts,12,1.65,0.006,0.031,0.01,0.0
2015.0,Western Bulldogs,Jack Macrae,21,5.628,0.042,0.04,0.075,11.0
2015.0,Western Bulldogs,Jack Redpath,12,2.699,0.045,0.014,0.015,0.0
2015.0,Western Bulldogs,Jake Stringer,22,6.321,0.113,0.02,0.04,3.0
2015.0,Western Bulldogs,Jarrad Grant,19,3.258,0.037,0.026,0.027,0.0
2015.0,Western Bulldogs,Jason Johannisen,20,4.112,0.037,0.049,0.029,4.0
2015.0,Western Bulldogs,Joel Hamling,11,1.721,0.004,0.038,0.008,0.0
2015.0,Western Bulldogs,Jordan Roughead,16,3.289,0.016,0.052,0.025,0.0
2015.0,Western Bulldogs,Josh Prudden,4,0.422,0.001,0.006,0.004,0.0
2015.0,Western Bulldogs,Koby Stevens,12,2.871,0.021,0.023,0.036,0.0
2015.0,Western Bulldogs,Lachie Hunter,13,2.418,0.023,0.022,0.022,2.0
2015.0,Western Bulldogs,Liam Picken,21,5.634,0.044,0.046,0.067,4.0
2015.0,Western Bulldogs,Lin Jong,13,2.79,0.023,0.021,0.033,2.0
2015.0,Western Bulldogs,Lukas Webb,10,1.075,0.008,0.013,0.01,0.0
2015.0,Western Bulldogs,Luke Dahlhaus,23,6.706,0.065,0.042,0.079,7.0
2015.0,Western Bulldogs,Marcus Bontempelli,21,6.753,0.063,0.046,0.078,13.0
2015.0,Western Bulldogs,Matthew Boyd,19,4.135,0.016,0.062,0.039,8.0
2015.0,Western Bulldogs,Michael Talia,14,2.733,0.01,0.053,0.015,0.0
2015.0,Western Bulldogs,Mitch Honeychurch,11,1.645,0.019,0.01,0.016,0.0
2015.0,Western Bulldogs,Mitch Wallis,20,5.739,0.055,0.024,0.08,8.0
2015.0,Western Bulldogs,Nathan Hrovat,7,1.129,0.012,0.008,0.012,0.0
2015.0,Western Bulldogs,Roarke Smith,1,0.073,0.0,0.001,0.001,0.0
2015.0,Western Bulldogs,Robert Murphy,21,4.221,0.025,0.065,0.03,5.0
2015.0,Western Bulldogs,Sam Darley,2,0.272,0.002,0.004,0.002,0.0
2015.0,Western Bulldogs,Shane Biggs,10,1.864,0.011,0.028,0.013,0.0
2015.0,Western Bulldogs,Stewart Crameri,18,4.499,0.067,0.026,0.031,3.0
2015.0,Western Bulldogs,Toby McLean,4,0.593,0.006,0.004,0.006,0.0
2015.0,Western Bulldogs,Tom Boyd,14,2.485,0.037,0.014,0.017,0.0
2015.0,Western Bulldogs,Tom Campbell,6,1.032,0.005,0.007,0.016,0.0
2015.0,Western Bulldogs,Tory Dickson,23,5.313,0.088,0.024,0.034,2.0
2015.0,Western Bulldogs,Will Minson,10,2.331,0.011,0.023,0.031,0.0
2015.0,Western Bulldogs,Zaine Cordy,2,0.106,0.0,0.002,0.001,0.0
2016.0,Adelaide,Brad Crouch,16,3.59,0.017,0.027,0.052,4.0
